Person ID,Activity Type,Start Time,End Time,Duration (minutes),Date
357,Relaxing,18:39,19:27,48,2023-02-20
63,Sleeping,22:18,05:36,438,2023-04-04
435,Sleeping,21:55,03:55,360,2023-01-13
275,Exercising,07:57,08:37,40,2023-04-02
429,Shopping,09:38,10:50,72,2023-05-26
420,Relaxing,18:00,18:25,25,2023-04-21
173,Socializing,20:20,21:35,75,2023-03-01
253,Cooking,17:57,18:28,31,2023-01-18
490,Cooking,17:46,18:08,22,2023-02-24
34,Cleaning,11:10,11:44,34,2023-01-16
433,Exercising,07:46,08:44,58,2023-03-12
380,Cleaning,11:28,12:06,38,2023-06-16
221,Walking,08:15,08:49,34,2023-01-09
378,Cooking,17:28,18:01,33,2023-04-10
399,Cooking,19:15,19:27,12,2023-06-11
301,Working,08:10,09:27,77,2023-02-17
330,Exercising,06:43,07:42,59,2023-03-24
245,Working,09:05,11:59,174,2023-01-13
422,Cleaning,10:25,11:25,60,2023-04-08
137,Relaxing,19:40,20:19,39,2023-01-16
102,Exercising,04:55,05:10,15,2023-05-21
192,Shopping,12:17,13:05,48,2023-01-06
374,Cleaning,09:44,10:30,46,2023-02-04
4,Relaxing,19:54,20:46,52,2023-04-17
337,Eating,13:19,13:47,28,2023-06-23
249,Shopping,09:48,10:39,51,2023-06-21
131,Eating,12:24,12:51,27,2023-03-01
68,Exercising,08:49,09:59,70,2023-01-15
173,Socializing,20:22,21:05,43,2023-01-31
115,Working,08:24,09:38,74,2023-02-23
263,Relaxing,17:53,18:15,22,2023-02-05
189,Sleeping,21:55,03:55,360,2023-04-14
265,Eating,13:27,13:57,30,2023-06-16
216,Shopping,12:15,13:03,48,2023-02-11
319,Walking,07:47,08:09,22,2023-04-06
237,Shopping,09:30,10:43,73,2023-01-13
278,Walking,07:35,08:08,33,2023-02-07
405,Exercising,07:06,07:44,38,2023-04-06
285,Walking,09:17,10:01,44,2023-01-28
291,Socializing,19:56,21:31,95,2023-01-14
229,Socializing,17:56,19:32,96,2023-05-18
402,Cleaning,11:00,11:17,17,2023-05-16
464,Walking,06:59,07:43,44,2023-02-10
261,Cooking,17:44,18:05,21,2023-04-03
267,Sleeping,22:53,05:35,402,2023-05-25
392,Exercising,07:17,08:14,57,2023-01-26
393,Sleeping,23:19,06:05,406,2023-04-06
283,Socializing,19:25,21:18,113,2023-05-27
192,Cooking,17:50,18:13,23,2023-06-11
171,Cooking,18:21,18:33,12,2023-03-15
340,Exercising,07:36,08:31,55,2023-05-04
447,Eating,12:41,13:10,29,2023-05-11
198,Eating,12:21,12:40,19,2023-01-07
376,Socializing,19:25,20:31,66,2023-01-01
140,Exercising,08:24,08:57,33,2023-05-21
233,Shopping,10:25,11:27,62,2023-06-23
421,Working,08:10,09:49,99,2023-03-30
163,Cleaning,10:53,11:15,22,2023-04-03
410,Working,10:26,12:10,104,2023-04-30
483,Socializing,17:43,18:33,50,2023-05-14
206,Eating,11:40,12:04,24,2023-04-20
425,Socializing,19:26,20:21,55,2023-01-19
186,Socializing,20:26,21:44,78,2023-02-19
64,Exercising,05:45,06:26,41,2023-01-14
481,Socializing,20:08,21:19,71,2023-03-23
124,Exercising,05:31,06:13,42,2023-06-09
136,Socializing,19:47,21:39,112,2023-03-03
455,Cooking,17:43,18:11,28,2023-05-15
165,Sleeping,21:32,03:50,378,2023-04-27
353,Cooking,19:15,19:54,39,2023-04-10
63,Socializing,21:06,22:02,56,2023-02-06
239,Working,08:23,11:08,165,2023-04-26
197,Relaxing,18:31,19:34,63,2023-03-16
411,Relaxing,20:29,21:40,71,2023-04-02
12,Socializing,18:03,18:40,37,2023-06-15
447,Exercising,06:17,06:39,22,2023-02-24
20,Cleaning,10:13,10:55,42,2023-06-08
81,Cooking,18:26,18:58,32,2023-05-21
354,Eating,11:30,11:52,22,2023-02-06
39,Exercising,07:48,08:31,43,2023-02-17
285,Eating,14:28,14:55,27,2023-04-22
281,Cooking,18:47,19:16,29,2023-02-25
362,Walking,08:30,09:24,54,2023-06-20
71,Cleaning,08:34,08:44,10,2023-01-07
443,Exercising,05:31,06:17,46,2023-01-29
109,Cleaning,12:24,13:00,36,2023-04-11
416,Working,10:18,12:43,145,2023-05-19
443,Relaxing,19:43,19:58,15,2023-04-03
40,Socializing,17:33,18:34,61,2023-04-20
70,Eating,13:04,13:32,28,2023-02-22
83,Working,08:55,11:20,145,2023-05-15
65,Exercising,07:54,08:15,21,2023-01-18
88,Cleaning,09:14,09:42,28,2023-03-17
200,Cleaning,11:01,11:51,50,2023-02-19
149,Cooking,17:04,17:52,48,2023-01-18
177,Working,08:19,09:02,43,2023-06-07
212,Shopping,11:30,11:54,24,2023-02-21
474,Cooking,18:41,19:14,33,2023-03-28
202,Sleeping,22:40,05:46,426,2023-06-24
491,Shopping,12:21,13:00,39,2023-03-02
162,Exercising,06:54,07:40,46,2023-06-18
316,Socializing,18:18,19:37,79,2023-01-11
184,Cleaning,08:51,09:20,29,2023-01-12
153,Exercising,04:44,05:31,47,2023-04-23
411,Socializing,19:14,21:51,157,2023-01-11
241,Socializing,18:26,20:22,116,2023-01-22
320,Cooking,16:39,17:17,38,2023-02-24
325,Relaxing,19:48,20:42,54,2023-06-11
84,Shopping,11:12,12:34,82,2023-03-29
487,Eating,11:39,12:13,34,2023-03-08
388,Exercising,06:00,07:10,70,2023-03-06
63,Socializing,20:57,23:07,130,2023-03-05
282,Working,09:38,12:15,157,2023-05-21
295,Exercising,06:36,07:19,43,2023-04-02
23,Relaxing,19:27,20:47,80,2023-03-23
488,Relaxing,20:12,21:57,105,2023-02-25
124,Shopping,09:37,10:51,74,2023-06-04
177,Exercising,05:38,06:30,52,2023-03-30
463,Cooking,18:19,18:48,29,2023-06-21
201,Exercising,08:01,08:56,55,2023-01-13
459,Eating,12:00,12:26,26,2023-04-05
488,Sleeping,23:19,05:42,383,2023-05-07
73,Shopping,08:43,09:41,58,2023-01-02
393,Cooking,17:26,18:04,38,2023-02-10
470,Exercising,05:56,06:35,39,2023-04-25
288,Sleeping,22:29,04:53,384,2023-03-22
115,Relaxing,19:26,19:41,15,2023-02-11
232,Shopping,11:51,12:48,57,2023-02-18
182,Sleeping,22:17,05:34,437,2023-06-06
319,Shopping,11:31,12:38,67,2023-01-11
198,Eating,12:30,12:57,27,2023-01-09
395,Working,11:22,14:42,200,2023-01-11
78,Exercising,06:44,07:51,67,2023-04-19
436,Working,09:25,10:48,83,2023-05-19
348,Cooking,17:19,17:45,26,2023-04-21
58,Exercising,07:19,08:02,43,2023-05-01
140,Cleaning,09:48,10:12,24,2023-05-01
170,Eating,13:41,14:27,46,2023-05-30
375,Working,07:52,09:50,118,2023-04-09
28,Cleaning,08:54,09:53,59,2023-03-04
136,Exercising,08:17,09:20,63,2023-05-02
411,Cleaning,10:53,11:44,51,2023-05-14
5,Walking,07:41,08:26,45,2023-05-02
464,Socializing,17:31,18:27,56,2023-05-01
338,Socializing,20:22,22:33,131,2023-02-19
39,Shopping,11:49,13:23,94,2023-06-13
444,Walking,09:01,09:11,10,2023-04-17
47,Working,08:52,11:23,151,2023-04-08
66,Eating,11:46,12:14,28,2023-03-08
418,Shopping,10:25,11:13,48,2023-01-28
52,Cooking,18:52,19:02,10,2023-01-10
273,Relaxing,17:50,18:07,17,2023-05-27
339,Eating,11:33,11:51,18,2023-04-24
91,Socializing,19:30,21:24,114,2023-04-18
278,Sleeping,22:32,06:04,452,2023-03-10
155,Sleeping,22:05,05:23,438,2023-06-06
110,Walking,09:52,10:27,35,2023-02-24
357,Cooking,16:08,16:18,10,2023-03-31
263,Exercising,06:23,07:05,42,2023-04-04
20,Cooking,18:27,18:50,23,2023-02-22
79,Exercising,07:37,08:36,59,2023-03-13
263,Eating,11:46,12:04,18,2023-06-02
125,Cooking,17:10,17:49,39,2023-05-20
22,Cooking,17:52,18:20,28,2023-04-14
222,Eating,13:44,14:04,20,2023-06-17
130,Walking,09:15,09:49,34,2023-04-03
177,Relaxing,19:22,20:52,90,2023-03-11
363,Cooking,17:44,18:47,63,2023-01-17
16,Cooking,19:16,19:56,40,2023-03-08
48,Shopping,09:32,10:27,55,2023-02-08
308,Eating,15:22,16:04,42,2023-05-27
409,Socializing,19:25,20:54,89,2023-05-03
470,Shopping,08:39,09:55,76,2023-06-03
218,Exercising,07:31,08:35,64,2023-03-18
351,Cooking,16:54,17:34,40,2023-05-17
406,Exercising,08:06,08:57,51,2023-01-03
274,Socializing,20:12,21:35,83,2023-06-24
228,Walking,06:47,07:13,26,2023-04-28
427,Walking,08:19,09:04,45,2023-04-23
117,Working,09:08,11:33,145,2023-06-06
220,Working,08:09,09:39,90,2023-03-15
344,Cleaning,08:45,09:40,55,2023-06-25
78,Sleeping,23:24,07:18,474,2023-06-19
303,Walking,09:20,09:40,20,2023-04-08
447,Cleaning,08:35,08:58,23,2023-05-01
186,Relaxing,21:13,22:12,59,2023-01-10
446,Exercising,05:52,06:46,54,2023-03-03
406,Shopping,12:04,13:20,76,2023-03-23
154,Sleeping,22:30,04:30,360,2023-01-01
186,Cooking,18:49,19:33,44,2023-02-11
437,Working,09:29,11:27,118,2023-01-21
419,Shopping,09:59,10:14,15,2023-05-19
466,Walking,09:13,09:51,38,2023-06-19
226,Shopping,11:36,12:21,45,2023-02-10
21,Relaxing,17:40,18:40,60,2023-02-21
254,Sleeping,21:31,03:31,360,2023-01-24
180,Cooking,16:40,17:23,43,2023-01-20
426,Cleaning,09:33,10:36,63,2023-03-07
494,Shopping,11:20,12:19,59,2023-01-10
71,Cooking,16:32,16:52,20,2023-02-02
303,Walking,09:30,10:08,38,2023-06-03
454,Working,09:16,11:45,149,2023-04-17
221,Cooking,18:30,18:58,28,2023-03-29
158,Exercising,07:30,08:17,47,2023-03-29
82,Cleaning,08:31,09:26,55,2023-01-24
252,Relaxing,20:03,20:27,24,2023-05-13
88,Relaxing,19:07,20:06,59,2023-04-19
401,Sleeping,22:12,07:12,540,2023-02-05
207,Cleaning,11:37,11:58,21,2023-01-15
6,Eating,14:10,14:35,25,2023-06-18
128,Working,09:52,12:41,169,2023-03-28
443,Exercising,06:28,07:30,62,2023-02-01
432,Relaxing,19:10,20:12,62,2023-02-10
16,Cleaning,10:34,11:17,43,2023-06-06
477,Cleaning,07:39,08:24,45,2023-03-10
484,Socializing,20:25,21:41,76,2023-01-11
41,Eating,12:04,12:20,16,2023-01-31
236,Socializing,17:52,18:12,20,2023-05-04
246,Relaxing,20:49,21:32,43,2023-03-29
207,Socializing,20:26,21:36,70,2023-03-01
379,Cleaning,11:10,12:17,67,2023-06-12
19,Socializing,19:36,20:56,80,2023-01-17
156,Relaxing,21:18,21:55,37,2023-06-18
421,Exercising,07:28,08:24,56,2023-06-08
100,Exercising,06:47,07:55,68,2023-04-06
326,Cleaning,08:36,09:42,66,2023-06-03
272,Shopping,12:22,13:12,50,2023-06-13
121,Sleeping,21:30,03:56,386,2023-01-17
179,Cleaning,10:08,10:18,10,2023-03-27
3,Exercising,06:03,06:40,37,2023-05-10
262,Sleeping,21:55,04:00,365,2023-01-22
329,Working,08:44,10:31,107,2023-05-28
325,Cleaning,09:58,10:09,11,2023-04-08
374,Working,08:21,11:01,160,2023-04-04
344,Eating,12:56,13:15,19,2023-02-13
8,Exercising,08:12,08:55,43,2023-02-11
31,Socializing,18:11,19:02,51,2023-03-20
108,Walking,07:00,07:28,28,2023-05-21
418,Eating,11:54,12:25,31,2023-06-04
269,Sleeping,21:03,04:42,459,2023-05-17
139,Eating,12:52,13:07,15,2023-02-03
361,Working,09:34,11:13,99,2023-01-12
285,Working,09:39,11:31,112,2023-06-25
286,Relaxing,21:14,21:39,25,2023-06-17
120,Cooking,19:08,19:47,39,2023-01-20
460,Shopping,09:52,10:54,62,2023-05-24
356,Shopping,11:45,12:32,47,2023-06-16
239,Cleaning,10:30,11:08,38,2023-01-27
151,Walking,08:56,09:47,51,2023-06-19
373,Working,09:05,11:11,126,2023-05-07
320,Working,09:30,11:36,126,2023-05-31
357,Cleaning,08:41,09:23,42,2023-02-07
234,Working,08:44,09:56,72,2023-02-07
160,Shopping,09:36,10:57,81,2023-06-05
133,Exercising,06:29,07:23,54,2023-03-30
260,Working,10:05,12:19,134,2023-02-19
5,Walking,08:29,09:13,44,2023-06-24
29,Walking,08:09,08:31,22,2023-03-31
441,Sleeping,22:17,06:06,469,2023-03-16
47,Eating,13:05,13:34,29,2023-02-03
441,Cleaning,11:10,11:30,20,2023-04-02
300,Cleaning,10:26,11:01,35,2023-05-28
19,Relaxing,20:44,21:49,65,2023-03-23
167,Relaxing,22:13,22:51,38,2023-04-30
476,Exercising,07:54,08:10,16,2023-02-09
443,Cleaning,09:05,09:31,26,2023-03-11
272,Cooking,18:12,18:28,16,2023-05-01
299,Sleeping,23:28,05:28,360,2023-06-12
344,Walking,07:13,08:07,54,2023-05-29
100,Eating,13:36,13:59,23,2023-01-29
477,Socializing,16:57,18:17,80,2023-06-14
16,Walking,08:32,09:06,34,2023-01-04
20,Shopping,11:14,11:57,43,2023-05-03
218,Eating,15:25,15:49,24,2023-06-10
342,Eating,11:33,12:08,35,2023-03-22
77,Socializing,18:23,20:40,137,2023-04-15
35,Cleaning,12:10,12:52,42,2023-06-03
99,Socializing,19:29,20:38,69,2023-03-26
326,Socializing,17:35,18:58,83,2023-05-05
159,Shopping,09:53,10:15,22,2023-01-17
382,Cooking,19:20,19:47,27,2023-03-25
14,Relaxing,19:00,20:04,64,2023-01-28
420,Socializing,18:13,19:44,91,2023-06-29
33,Shopping,10:07,11:28,81,2023-06-04
49,Socializing,17:31,19:01,90,2023-05-24
149,Walking,07:24,07:48,24,2023-02-19
361,Eating,13:36,14:08,32,2023-05-15
486,Walking,09:15,09:33,18,2023-06-30
92,Relaxing,20:01,20:41,40,2023-05-29
51,Cooking,16:41,17:09,28,2023-01-26
105,Sleeping,23:24,07:35,491,2023-04-10
449,Relaxing,21:09,21:54,45,2023-04-11
330,Shopping,10:37,11:43,66,2023-05-21
113,Eating,11:06,11:45,39,2023-05-21
384,Walking,06:38,07:36,58,2023-05-15
290,Relaxing,20:32,21:49,77,2023-01-21
335,Cooking,18:40,19:37,57,2023-03-27
253,Eating,14:01,14:28,27,2023-03-27
397,Exercising,07:35,07:56,21,2023-01-25
92,Working,09:20,10:47,87,2023-06-17
86,Shopping,11:57,13:23,86,2023-06-10
451,Shopping,10:16,11:05,49,2023-02-08
184,Socializing,18:22,18:55,33,2023-01-30
30,Relaxing,20:43,21:23,40,2023-01-26
336,Cooking,17:54,18:56,62,2023-01-20
428,Sleeping,22:22,06:27,485,2023-03-24
361,Relaxing,21:00,21:36,36,2023-03-08
2,Eating,13:05,13:21,16,2023-05-09
82,Working,08:07,09:54,107,2023-03-18
282,Cooking,19:10,19:44,34,2023-04-05
45,Cleaning,10:16,11:06,50,2023-02-28
136,Cleaning,09:59,10:31,32,2023-01-19
216,Cleaning,11:21,11:48,27,2023-04-27
65,Sleeping,21:38,04:42,424,2023-04-01
48,Eating,11:51,12:09,18,2023-05-19
281,Exercising,08:19,08:49,30,2023-04-10
30,Working,09:34,11:02,88,2023-04-30
473,Shopping,12:13,12:52,39,2023-04-09
40,Exercising,05:37,06:00,23,2023-01-02
454,Cleaning,10:26,11:22,56,2023-01-09
84,Socializing,18:11,19:40,89,2023-04-05
125,Sleeping,22:12,04:12,360,2023-01-17
456,Sleeping,23:19,05:52,393,2023-01-01
314,Shopping,10:34,11:22,48,2023-03-27
403,Relaxing,20:39,21:39,60,2023-03-12
455,Sleeping,23:01,07:02,481,2023-05-29
499,Cooking,19:01,19:29,28,2023-02-19
439,Walking,05:57,06:24,27,2023-03-07
267,Walking,08:30,09:13,43,2023-04-17
405,Socializing,20:30,21:46,76,2023-04-05
422,Cleaning,10:29,11:22,53,2023-06-10
370,Exercising,08:15,09:00,45,2023-05-13
409,Exercising,06:16,06:42,26,2023-02-07
144,Working,09:55,12:21,146,2023-05-03
106,Working,10:41,11:57,76,2023-01-20
297,Sleeping,21:55,06:55,540,2023-04-25
308,Cleaning,12:26,12:59,33,2023-06-21
129,Sleeping,22:59,05:32,393,2023-01-09
324,Exercising,07:29,07:59,30,2023-02-22
354,Exercising,05:31,06:23,52,2023-03-01
433,Shopping,11:45,12:17,32,2023-01-14
161,Cleaning,09:45,09:59,14,2023-05-01
291,Working,08:49,10:34,105,2023-01-06
223,Socializing,18:52,20:36,104,2023-03-26
254,Cleaning,10:45,11:37,52,2023-06-03
421,Cleaning,08:47,09:25,38,2023-02-17
430,Cooking,18:14,18:25,11,2023-03-04
457,Shopping,09:55,10:49,54,2023-06-27
141,Socializing,17:57,19:29,92,2023-04-23
482,Shopping,11:48,12:56,68,2023-05-18
182,Working,10:38,13:05,147,2023-03-06
143,Shopping,11:50,12:13,23,2023-03-04
97,Cooking,19:14,19:51,37,2023-05-04
414,Eating,11:52,12:15,23,2023-02-01
281,Sleeping,22:30,04:30,360,2023-03-02
145,Shopping,10:24,11:01,37,2023-06-14
286,Cooking,19:22,20:02,40,2023-01-17
98,Cooking,19:30,20:04,34,2023-06-15
158,Relaxing,21:08,22:59,111,2023-06-07
124,Walking,06:25,06:57,32,2023-06-27
89,Relaxing,18:57,19:31,34,2023-06-07
120,Cooking,19:24,19:57,33,2023-01-02
164,Cleaning,09:47,09:57,10,2023-05-08
314,Sleeping,22:33,07:33,540,2023-04-07
244,Working,08:06,09:51,105,2023-06-09
293,Walking,09:08,09:22,14,2023-04-07
107,Relaxing,20:36,21:31,55,2023-03-23
255,Working,10:02,12:06,124,2023-01-04
361,Cooking,20:30,21:33,63,2023-01-16
39,Eating,14:02,14:17,15,2023-03-07
485,Socializing,17:54,19:07,73,2023-04-09
398,Eating,13:57,14:21,24,2023-05-04
323,Cooking,17:54,18:47,53,2023-02-05
123,Relaxing,19:47,20:50,63,2023-04-03
269,Working,07:51,09:20,89,2023-04-15
211,Cooking,19:16,20:23,67,2023-02-25
331,Socializing,19:15,19:35,20,2023-03-11
155,Cleaning,12:29,13:18,49,2023-02-08
349,Socializing,19:51,21:06,75,2023-04-21
194,Shopping,09:28,10:22,54,2023-01-02
332,Eating,11:44,12:10,26,2023-04-08
478,Walking,08:52,09:35,43,2023-03-25
135,Relaxing,21:26,22:20,54,2023-01-01
98,Socializing,18:45,19:34,49,2023-04-11
254,Cleaning,11:05,11:56,51,2023-05-05
184,Sleeping,21:14,05:01,467,2023-06-13
472,Working,08:54,10:57,123,2023-05-18
105,Working,07:48,09:15,87,2023-06-08
96,Exercising,05:30,06:19,49,2023-05-09
390,Relaxing,19:12,20:40,88,2023-02-17
260,Relaxing,20:46,21:59,73,2023-05-03
110,Exercising,07:54,08:37,43,2023-02-21
481,Cooking,19:02,19:58,56,2023-03-03
376,Relaxing,20:29,21:27,58,2023-04-24
407,Walking,06:26,07:04,38,2023-06-15
398,Socializing,18:59,20:28,89,2023-03-22
378,Cooking,17:18,18:21,63,2023-04-26
168,Relaxing,18:50,19:53,63,2023-01-22
266,Socializing,16:39,18:14,95,2023-01-30
288,Eating,12:29,13:01,32,2023-01-21
306,Working,08:50,11:39,169,2023-04-01
259,Walking,10:11,10:35,24,2023-04-17
223,Cleaning,09:39,10:41,62,2023-02-15
399,Eating,13:53,14:16,23,2023-06-08
339,Exercising,06:21,07:11,50,2023-01-17
191,Socializing,18:12,18:38,26,2023-01-17
139,Walking,08:24,08:55,31,2023-06-16
292,Shopping,11:23,12:07,44,2023-04-07
375,Cleaning,08:42,09:13,31,2023-06-02
440,Sleeping,21:40,04:22,402,2023-03-12
370,Relaxing,21:00,22:29,89,2023-01-15
444,Shopping,11:23,12:08,45,2023-05-03
478,Exercising,06:47,07:32,45,2023-04-29
472,Relaxing,19:32,19:47,15,2023-04-08
224,Walking,08:45,09:15,30,2023-02-21
7,Relaxing,19:55,20:48,53,2023-02-28
484,Socializing,20:07,21:20,73,2023-02-01
91,Cooking,19:47,20:52,65,2023-06-17
88,Cooking,17:17,17:59,42,2023-03-13
136,Sleeping,22:40,06:13,453,2023-02-23
185,Cleaning,09:55,10:24,29,2023-04-05
314,Cleaning,10:27,10:52,25,2023-06-08
36,Exercising,04:30,05:20,50,2023-03-03
278,Relaxing,19:43,20:47,64,2023-03-06
281,Shopping,12:10,12:54,44,2023-03-29
431,Socializing,20:05,20:51,46,2023-05-28
487,Working,08:46,10:43,117,2023-01-31
18,Shopping,11:46,12:01,15,2023-01-16
498,Cooking,18:39,19:04,25,2023-04-01
483,Sleeping,21:44,06:13,509,2023-02-09
362,Walking,07:36,08:09,33,2023-01-31
364,Sleeping,23:12,07:10,478,2023-03-04
45,Shopping,10:53,11:41,48,2023-03-25
246,Eating,14:02,14:43,41,2023-01-24
356,Socializing,20:03,20:37,34,2023-04-13
31,Walking,06:31,07:20,49,2023-03-31
230,Exercising,06:13,07:16,63,2023-04-11
5,Socializing,19:44,21:28,104,2023-04-10
427,Eating,13:12,13:26,14,2023-05-23
10,Socializing,19:44,20:48,64,2023-03-03
68,Shopping,13:27,14:12,45,2023-04-26
210,Socializing,18:11,19:30,79,2023-04-08
402,Relaxing,21:25,21:51,26,2023-03-12
208,Exercising,07:21,08:18,57,2023-06-23
293,Shopping,12:13,13:33,80,2023-05-31
443,Working,08:31,10:33,122,2023-06-14
179,Working,08:54,10:45,111,2023-04-04
280,Sleeping,23:20,06:35,435,2023-02-09
337,Eating,12:54,13:13,19,2023-01-21
147,Walking,09:13,09:50,37,2023-03-03
352,Walking,07:48,08:39,51,2023-05-01
91,Cleaning,11:10,11:30,20,2023-06-10
231,Cleaning,08:46,09:04,18,2023-03-09
233,Working,08:04,09:30,86,2023-03-03
114,Walking,07:24,08:08,44,2023-06-06
227,Socializing,18:30,18:56,26,2023-05-17
218,Socializing,19:44,21:48,124,2023-03-27
280,Cleaning,09:47,10:23,36,2023-01-22
185,Cooking,18:06,18:26,20,2023-02-15
416,Relaxing,19:31,20:41,70,2023-05-08
437,Working,08:49,11:31,162,2023-03-04
339,Relaxing,18:57,19:55,58,2023-01-18
29,Relaxing,20:27,20:42,15,2023-01-14
58,Working,09:40,11:37,117,2023-03-29
399,Working,09:50,12:16,146,2023-06-13
127,Walking,08:56,09:06,10,2023-06-08
249,Working,07:13,08:54,101,2023-03-13
157,Eating,14:33,15:06,33,2023-03-02
32,Cleaning,09:18,09:52,34,2023-06-15
377,Shopping,12:20,13:08,48,2023-03-28
118,Shopping,09:53,10:46,53,2023-06-03
387,Shopping,12:05,12:46,41,2023-01-20
365,Sleeping,22:49,06:20,451,2023-05-19
263,Working,07:48,10:36,168,2023-06-21
470,Socializing,18:16,20:02,106,2023-05-17
121,Walking,09:20,09:53,33,2023-05-03
457,Walking,05:36,05:59,23,2023-02-08
304,Cooking,17:47,18:26,39,2023-01-31
481,Cleaning,11:06,11:57,51,2023-03-03
479,Cleaning,09:27,10:00,33,2023-05-16
267,Sleeping,22:40,06:42,482,2023-02-13
360,Walking,07:49,08:18,29,2023-05-05
499,Exercising,07:52,08:36,44,2023-05-31
180,Cleaning,10:13,10:43,30,2023-06-06
327,Cleaning,11:22,11:45,23,2023-04-26
215,Cleaning,08:48,09:05,17,2023-01-06
364,Eating,12:54,13:13,19,2023-03-31
259,Socializing,20:16,21:17,61,2023-04-19
54,Walking,06:37,06:59,22,2023-06-27
354,Cleaning,09:58,10:08,10,2023-06-08
471,Cleaning,12:27,13:04,37,2023-02-15
273,Cooking,17:10,17:46,36,2023-01-06
146,Relaxing,19:27,20:49,82,2023-01-16
332,Eating,12:04,12:34,30,2023-03-26
293,Walking,09:27,09:41,14,2023-05-18
348,Exercising,07:08,07:28,20,2023-01-05
322,Sleeping,21:40,06:16,516,2023-02-03
129,Walking,08:15,08:55,40,2023-04-22
212,Relaxing,18:39,19:53,74,2023-01-01
259,Working,11:01,13:23,142,2023-05-14
20,Shopping,11:02,11:43,41,2023-06-06
271,Sleeping,22:14,05:46,452,2023-05-07
129,Sleeping,22:44,06:19,455,2023-01-29
78,Shopping,11:09,12:11,62,2023-03-11
292,Relaxing,21:00,21:56,56,2023-05-27
479,Cooking,17:19,18:07,48,2023-05-14
296,Working,10:00,11:27,87,2023-05-12
205,Relaxing,18:40,19:23,43,2023-01-09
474,Working,09:51,10:42,51,2023-01-12
61,Relaxing,19:43,20:54,71,2023-04-17
370,Sleeping,22:04,04:04,360,2023-04-23
492,Eating,12:40,13:12,32,2023-04-05
332,Walking,07:03,07:54,51,2023-02-14
282,Walking,08:55,09:15,20,2023-05-12
288,Cleaning,08:42,08:52,10,2023-02-28
321,Cleaning,10:54,11:56,62,2023-03-15
145,Cleaning,08:40,08:55,15,2023-06-29
89,Eating,12:23,12:33,10,2023-04-23
90,Sleeping,21:33,03:33,360,2023-02-17
90,Exercising,06:14,07:21,67,2023-05-26
110,Cooking,19:52,20:02,10,2023-02-10
424,Sleeping,20:32,02:39,367,2023-06-01
463,Working,09:18,11:02,104,2023-03-16
376,Sleeping,23:18,05:18,360,2023-04-09
419,Walking,07:13,07:26,13,2023-02-24
72,Exercising,06:56,07:44,48,2023-02-21
210,Walking,08:24,08:44,20,2023-05-07
197,Sleeping,21:50,06:06,496,2023-06-29
240,Relaxing,21:47,22:31,44,2023-05-26
468,Shopping,10:49,11:04,15,2023-03-21
301,Socializing,18:13,20:25,132,2023-05-12
420,Eating,10:44,11:07,23,2023-01-19
337,Exercising,07:27,08:00,33,2023-01-07
238,Exercising,08:16,08:56,40,2023-05-04
399,Eating,13:36,14:04,28,2023-05-21
496,Walking,05:34,06:08,34,2023-05-04
160,Working,07:24,09:24,120,2023-01-01
483,Eating,11:34,12:04,30,2023-06-18
205,Relaxing,19:10,20:13,63,2023-02-21
210,Relaxing,20:06,21:28,82,2023-02-17
13,Sleeping,22:27,07:27,540,2023-01-28
58,Walking,07:52,08:35,43,2023-05-19
373,Cleaning,10:49,10:59,10,2023-01-14
312,Relaxing,20:49,22:02,73,2023-04-26
119,Working,07:24,09:24,120,2023-05-26
216,Working,08:55,10:15,80,2023-03-30
28,Working,08:13,10:03,110,2023-06-17
464,Exercising,06:27,07:10,43,2023-06-09
288,Eating,12:13,12:45,32,2023-06-13
185,Working,08:16,09:42,86,2023-03-25
107,Shopping,11:36,12:03,27,2023-02-21
350,Relaxing,22:12,23:40,88,2023-01-17
400,Cooking,19:30,20:07,37,2023-05-07
106,Cooking,18:45,19:26,41,2023-01-01
491,Shopping,11:38,12:00,22,2023-05-26
460,Exercising,06:43,07:44,61,2023-03-12
156,Cooking,18:58,19:43,45,2023-06-13
298,Eating,11:56,12:21,25,2023-06-14
499,Shopping,11:32,12:09,37,2023-04-18
163,Exercising,06:46,07:26,40,2023-04-18
420,Working,07:46,10:54,188,2023-05-14
10,Working,10:05,12:10,125,2023-04-20
188,Eating,11:54,12:27,33,2023-02-08
441,Shopping,12:10,13:18,68,2023-06-18
495,Cooking,18:45,18:55,10,2023-04-04
418,Walking,07:03,07:41,38,2023-06-23
206,Exercising,07:02,07:51,49,2023-01-27
495,Relaxing,21:29,21:59,30,2023-04-15
44,Relaxing,19:36,20:16,40,2023-06-26
315,Cooking,16:36,17:08,32,2023-04-13
368,Walking,06:42,07:38,56,2023-04-04
281,Eating,15:26,16:05,39,2023-03-03
187,Eating,13:24,13:52,28,2023-06-05
184,Walking,06:34,07:03,29,2023-02-20
125,Eating,12:31,12:57,26,2023-01-24
265,Sleeping,22:20,05:32,432,2023-04-06
449,Relaxing,20:52,21:42,50,2023-01-14
396,Working,09:44,11:51,127,2023-02-14
461,Relaxing,19:29,21:29,120,2023-05-08
122,Exercising,07:51,08:42,51,2023-06-07
200,Cleaning,11:13,11:34,21,2023-04-04
468,Exercising,07:30,07:45,15,2023-05-04
431,Cleaning,11:07,11:34,27,2023-06-22
194,Socializing,16:43,19:02,139,2023-01-01
